6.1169e-10
5.9873e-10
-0.00059703
0.001447
1.4968e-05
-0.00025296
0.0020462
2.0476e-05
-9.8826e-05
0.0022746
2.191e-05
-3.9407e-05
7.9703e-10
2.5842e-12
-0.0006244
0.0014249
6.4606e-08
-0.00017608
0.0020152
2.4667e-07
-8.8949e-05
0.0022584
3.5201e-07
-2.9929e-05
5.913e-10
-6.0132e-10
-0.00058032
0.0014083
-1.5033e-05
-0.00024771
0.0020068
-2.0722e-05
-0.00010244
0.0022536
-2.2262e-05
-4.4382e-05
